iteration,t_loss,v_loss
      119500,  0.54047179,  0.07381884
      119600,  0.47865739,  0.18275803
      119700,   0.5142898, 0.070840783
      119800,  0.58769614,  0.23677129
      119900,  0.41264126,   0.1128254
      120000,  0.42524576,  0.13356049
      120100,  0.40514994,  0.12718356
      120200,  0.40448603,  0.11325417
      120300,  0.41345158,  0.12304894
      120400,  0.40824685,    0.162343
      120500,  0.42834964,  0.13880326
      120600,   0.4427993,  0.09024962
      120700,  0.46893981,  0.11512559
      120800,  0.48780826,  0.10957498
      120900,   0.4895097,  0.16831946
      121000,  0.49298096, 0.070159793
      121100,  0.50420201,  0.06987413
      121200,  0.46033189,  0.11188975
      121300,  0.50493419,   0.1217619
      121400,  0.50950694,  0.17479376
      121500,  0.48454061,  0.24004948
      121600,  0.47431648,  0.21295102
      121700,  0.45380339, 0.090475716
      121800,  0.45954251,  0.10397962
      121900,  0.48847604,  0.12559824
      122000,  0.47817564,  0.20649426
      122100,  0.50377834,  0.21122922
      122200,  0.47241119, 0.082154572
      122300,  0.47415134,  0.05024932
      122400,  0.50509554,  0.14853041
      122500,  0.45351768,  0.10704213
      122600,  0.44088724,  0.11536797
      122700,  0.44832972, 0.062485438
      122800,  0.45097816,  0.15291712
      122900,  0.48331895,  0.23476911
      123000,  0.52594715,  0.28055349
      123100,  0.42979202,  0.10059762
      123200,  0.41953731,  0.15476198
      123300,  0.44955635, 0.085630037
      123400,  0.46463332, 0.077611871
      123500,  0.44149271,  0.14628255
      123600,   0.5020901,  0.11195055
      123700,  0.45732281,  0.11104626
      123800,  0.49357986,  0.04707526
      123900,  0.46352252, 0.081116684
      124000,  0.44090053,  0.10335773
      124100,  0.45334664,  0.16607541
      124200,  0.47563472,   0.1454726
      124300,  0.45065832, 0.057190578
      124400,  0.49177477, 0.037645265
      124500,  0.54402184,  0.19854079
      124600,  0.46063271,  0.13075836
      124700,  0.46593937,  0.10366007
      124800,  0.49690703, 0.055390108
      124900,  0.46876028,  0.10506014
      125000,  0.47761586, 0.055636507
      125100,  0.47501448, 0.078701325
      125200,  0.47909188,   0.1196689
      125300,  0.47214624, 0.076126218
      125400,  0.44618464,  0.15292715
      125500,    0.438499,  0.11786044
      125600,  0.44095755, 0.086104758
      125700,  0.47764936, 0.052448377
      125800,  0.46765116,  0.10269011
      125900,  0.44260153,  0.09510427
      126000,  0.41567144,  0.14003102
      126100,   0.4469527, 0.059495408
      126200,  0.48272935,  0.03874227
      126300,  0.43766794,  0.11807982
      126400,  0.42065594,  0.15360142
      126500,  0.44845083, 0.067033567
      126600,  0.43270579,  0.08968389
      126700,  0.41725835, 0.051370215
      126800,  0.44810531,  0.21266253
      126900,  0.42291412,  0.16218252
      127000,  0.46104243, 0.056237537
      127100,  0.44245747,  0.14531036
      127200,  0.43321177, 0.066217028
      127300,  0.48856023,  0.13844329
      127400,  0.44422054,  0.10590065
      127500,  0.44693184,  0.10080423
      127600,  0.46678761,  0.15222241
      127700,   0.4298704, 0.075984903
      127800,   0.4113386, 0.095322989
      127900,     0.40952,  0.16601057
      128000,  0.41764256,  0.12567525
      128100,  0.41156638,  0.11998997
      128200,  0.40250716, 0.089061223
      128300,   0.4126713,  0.11843453
      128400,  0.41120157,  0.13761331
      128500,  0.39204779,  0.12757796
      128600,  0.40065846,  0.10195915
      128700,  0.40037021,   0.1065366
      128800,  0.45712507,  0.21042024
      128900,  0.40131071, 0.086701058
      129000,  0.36307415, 0.095053256
      129100,  0.38699469,  0.05985561
      129200,  0.43480518,  0.10538987
      129300,  0.37234104,  0.10836839
      129400,  0.42754939, 0.044984937
      129500,   0.4371911,  0.06573195
      129600,  0.41688684,  0.18470967
      129700,  0.37353441, 0.072353609
      129800,  0.41743538, 0.087979771
      129900,  0.45900846,  0.13172607
      130000,  0.41127479, 0.053105474
      130100,  0.46809864,  0.10175649
      130200,  0.49017608,  0.09806329
      130300,  0.45419648, 0.038671184
      130400,  0.45201853,  0.13362171
      130500,  0.54665226,  0.17459333
      130600,  0.51084298,  0.14958131
      130700,  0.47428074,  0.15189803
      130800,  0.47977504, 0.064129837
      130900,  0.53715998,  0.14478558
      131000,  0.50288129, 0.096285254
      131100,  0.45241019,  0.12109534
      131200,  0.41937971,  0.14813475
      131300,  0.40749952,  0.10747501
      131400,  0.47536877, 0.072809964
      131500,  0.48680735, 0.059144229
      131600,  0.44111478,  0.10403851
      131700,  0.40491971,  0.13778473
      131800,  0.40016127,  0.18533809
      131900,  0.42171344,   0.1093907
      132000,  0.42603794, 0.083987445
      132100,  0.46122503,  0.08081574
      132200,  0.46435639, 0.076098897
      132300,   0.4482702, 0.082022555
      132400,  0.44047925, 0.079782702
      132500,  0.43645623, 0.056694884
      132600,  0.43993619, 0.057324063
      132700,  0.44760063, 0.064573914
      132800,  0.42007396,  0.15422057
      132900,  0.44009367, 0.095125772
      133000,   0.4596554, 0.054225828
      133100,  0.45964381,  0.15417011
      133200,  0.42925045,  0.12348885
      133300,  0.45345029,  0.16014324
      133400,  0.43330905, 0.068734638
      133500,  0.44196334,  0.06887985
      133600,  0.44436777,  0.12312942
      133700,  0.50842446,  0.17715824
      133800,  0.47051737,  0.15360343
      133900,  0.47692809,  0.15080819
      134000,  0.47132003,  0.09825068
      134100,  0.52465326, 0.063656457
      134200,  0.45192614,  0.11125431
      134300,  0.43258432,  0.11913937
      134400,  0.41681567,  0.16667114
      134500,  0.44751301,  0.22352307
      134600,  0.42257962,  0.13922161
      134700,  0.47178283,   0.1282533
      134800,  0.49560595,  0.03615905
      134900,  0.46956289,  0.13685341
      135000,  0.43807983,   0.1883086
      135100,  0.43451741, 0.080264173
      135200,  0.43633822, 0.091785751
      135300,  0.43036842,  0.10865725
      135400,  0.46053505, 0.079223849
      135500,  0.43030918, 0.088542648
      135600,  0.41294828, 0.095410854
      135700,  0.43612579, 0.074175902
      135800,  0.43483973,  0.10382443
      135900,  0.40122187, 0.089535229
      136000,  0.45739546,  0.17329764
      136100,  0.41154256, 0.080905788
      136200,  0.41526154,  0.10102043
      136300,  0.42514658, 0.069530509
      136400,  0.50477737,  0.17819367
      136500,  0.43907914,  0.15299727
      136600,  0.44120571,  0.16413693
      136700,  0.48870441,  0.18912484
      136800,  0.61315626, 0.037536617
      136900,  0.41886783,  0.10975137
      137000,   0.4401764,  0.14396994
      137100,  0.42973056,  0.12568116
      137200,   0.4689461, 0.088469051
      137300,  0.45491073, 0.049335331
      137400,  0.46771884, 0.045288607
      137500,  0.45075461, 0.070124246
      137600,  0.44377008,  0.07488028
      137700,  0.44961956,  0.17157286
      137800,  0.43200925, 0.079885371
      137900,  0.44063547,  0.08118958
      138000,  0.47997621,   0.1271206
      138100,  0.46288303,  0.11135298
      138200,   0.5216462, 0.098180823
      138300,  0.47431222, 0.063974611
      138400,  0.43333948, 0.088795625
      138500,  0.40928695, 0.086011745
      138600,  0.44376442,  0.12809335
      138700,  0.45442167,  0.12370423
      138800,   0.4975636,  0.15332778
      138900,  0.46380416,  0.09413749
      139000,  0.45585719, 0.064546295
      139100,  0.48794818,   0.1277207
      139200,   0.4656162, 0.053244162
      139300,  0.47130373,  0.12471372
      139400,  0.47436854, 0.070345573
      139500,  0.50796843,  0.15917815
      139600,  0.61853433, 0.016607676
      139700,  0.47945282, 0.043030918
      139800,  0.47789779,  0.03950464
      139900,  0.47680995, 0.026849383
      140000,  0.45505455, 0.033630192
      140100,  0.44475022, 0.083415292
      140200,  0.42587581, 0.050720919
      140300,  0.36404514, 0.028548693
      140400,  0.50075597,  0.11363264
      140500,  0.38872668, 0.055916011
      140600,  0.44826707, 0.066583984
      140700,  0.42388824, 0.080579348
      140800,  0.43704662, 0.040148113
      140900,   0.4732202, 0.028654829
      141000,  0.37965718, 0.072659597
      141100,  0.42174748, 0.047977656
      141200,  0.44117108,  0.07886485
      141300,  0.48779106,  0.14086027
      141400,    0.435148,  0.12102678
      141500,  0.41280484, 0.076225959
      141600,  0.43165636,  0.10847115
      141700,  0.42538771, 0.080650382
      141800,  0.40200958, 0.053509671
      141900,  0.43036744,  0.15028155
      142000,  0.37452304,  0.17896163
      142100,  0.37772202,  0.14655101
      142200,  0.40152302, 0.075460754
      142300,  0.38118207,  0.19221032
      142400,  0.39192715,  0.18681431
      142500,  0.42805645,  0.13258392
      142600,  0.39443555,  0.06405396
      142700,  0.42219988, 0.083612107
      142800,  0.46213964, 0.064637087
      142900,  0.40157798, 0.067512095
      143000,   0.4059588, 0.059212148
      143100,  0.38986304, 0.084911704
      143200,   0.3907913, 0.076929532
      143300,   0.3871685, 0.095902473
      143400,  0.38094285, 0.070468187
      143500,  0.44006088,  0.19223607
      143600,  0.36662051, 0.051721159
      143700,  0.49068689,  0.21806574
      143800,  0.36382759,  0.14129712
      143900,  0.36575761, 0.067420639
      144000,  0.35147893, 0.060045257
      144100,  0.37817395, 0.059027668
      144200,  0.37549368, 0.093691729
      144300,  0.43281797, 0.087155499
      144400,  0.98536426,  0.82225418
      144500,  0.41794121,  0.25036904
      144600,  0.37232232,  0.12397816
      144700,  0.40366623,  0.11224089
      144800,  0.44674647,  0.10179505
      144900,  0.42552748,  0.11963383
      145000,  0.43049967, 0.065173231
      145100,  0.42521834, 0.053829607
      145200,  0.45698366,  0.14967202
      145300,  0.41402876,  0.15177916
      145400,  0.40402898,  0.12521191
      145500,  0.40346995,  0.13354065
      145600,    0.430197, 0.068054579
      145700,  0.46777013,  0.11060241
      145800,  0.46234646,  0.14859097
      145900,  0.41349795, 0.096016794
      146000,  0.39504945, 0.079850741
      146100,  0.44675359,  0.12259501
      146200,  0.49293259,  0.04207832
      146300,  0.47635433,  0.11821141
      146400,  0.50155842, 0.081329018
      146500,   0.5381127, 0.061002702
      146600,  0.46252716,  0.14470778
      146700,  0.44266009,   0.1642174
      146800,  0.45110223, 0.055013657
      146900,  0.46399823,  0.06540063
      147000,  0.48459288,  0.10412213
      147100,  0.41562578,  0.10109347
      147200,  0.40287539,  0.10737053
      147300,  0.41216436,  0.10325567
      147400,  0.39208111,  0.11845977
      147500,  0.42764246,  0.18732722
      147600,   0.3929697,  0.11082166
      147700,  0.46317825,  0.10115216
      147800,  0.41157103,   0.0558048
      147900,  0.42014578, 0.079032332
      148000,  0.41271067, 0.068531491
      148100,   0.4336215,  0.13268371
      148200,  0.39470649,  0.05717358
      148300,  0.43822137,  0.15889178
      148400,  0.39864728, 0.057071075
      148500,   0.4274776, 0.044178721
      148600,  0.38391665,  0.06486237
      148700,  0.43159747,  0.12824376
      148800,  0.41326618, 0.090557896
      148900,  0.46145391, 0.063743554
      149000,  0.41623554, 0.089525618
      149100,  0.45140556, 0.068253659
      149200,  0.42950866, 0.071495943
      149300,  0.41991079,  0.10141731
      149400,  0.36747789,  0.10424083
      149500,  0.38196886,  0.16685824
      149600,  0.38340566,  0.12369115
      149700,  0.38944849,  0.12945221
      149800,  0.38674748,   0.1114582
      149900,   0.4072763, 0.074847497
      150000,  0.42128691, 0.071569182
      150100,   0.4203085, 0.063349836
      150200,  0.41700792,  0.15081428
      150300,  0.44110444, 0.049720049
      150400,  0.43774381,  0.15450674
      150500,  0.39754686, 0.082093067
      150600,  0.42392325, 0.086949132
      150700,  0.47496286, 0.028988542
      150800,  0.54454476,  0.19281177
      150900,  0.40781069, 0.088590503
      151000,   0.4451355,  0.16214047
      151100,   0.3794508,  0.14524986
      151200,  0.37735105, 0.096820705
      151300,   0.4199551,  0.17411244
      151400,  0.39753482,  0.11838639
      151500,  0.41228959,   0.1286809
      151600,  0.41727445,  0.11133367
      151700,  0.40735757,  0.12734036
      151800,  0.37976435, 0.073782958
      151900,  0.48155418,  0.14589749
      152000,  0.42593524,  0.10470168
      152100,   0.3936089,  0.10690665
      152200,  0.40553489,   0.1054223
      152300,  0.42765203, 0.081860997
      152400,  0.40638134, 0.084676169
      152500,  0.55067497,  0.19748586
      152600,  0.41208771,  0.05852415
      152700,  0.44295439,  0.11629012
      152800,  0.61053485,  0.33087268
      152900,  0.42342719, 0.067648016
      153000,  0.39002147,  0.15923834
      153100,  0.41795602, 0.084249653
      153200,  0.42112795,  0.12268728
      153300,  0.45196307, 0.083625533
      153400,  0.41278103, 0.099779539
      153500,  0.44365391, 0.054611553
      153600,  0.41838786,  0.10605329
      153700,  0.39805117, 0.066418357
      153800,  0.37423372,   0.1512046
      153900,  0.37244439,  0.26819837
      154000,  0.39624786,  0.27877122
      154100,  0.35505819, 0.078165494
      154200,  0.38431549, 0.084276229
      154300,  0.40875387,  0.11352702
      154400,  0.37281477, 0.082774363
      154500,  0.36333945,  0.12782188
      154600,  0.35877672,  0.21379966
      154700,  0.34980819,  0.10329551
      154800,  0.42492011, 0.043638539
      154900,  0.46753541,  0.10288057
      155000,  0.43748888,  0.03917538
      155100,  0.42346513, 0.058532607
      155200,   0.5335229,  0.22324032
      155300,  0.42209744, 0.088662945
      155400,  0.47445646,  0.19341159
      155500,  0.43316948, 0.047221944
      155600,  0.45478764, 0.071460694
      155700,   0.4496603,  0.10298868
      155800,   0.5029496, 0.032070015
      155900,   0.4169631,   0.1216566
      156000,  0.41442218, 0.083319128
      156100,  0.40514481, 0.097129546
      156200,  0.42278624, 0.068255477
      156300,  0.40867731,   0.1849827
      156400,  0.41782793,  0.17125009
      156500,   0.3999109,  0.11746055
      156600,  0.38970086, 0.065302804
      156700,   0.3673172, 0.084072955
      156800,  0.38399252,  0.10045008
      156900,  0.39460018,  0.18240665
      157000,  0.36736372,  0.16530633
      157100,  0.36712614,  0.12187193
      157200,  0.39492059,  0.13166641
      157300,  0.43006971,  0.11228351
      157400,  0.41283202, 0.095830657
      157500,  0.39482832, 0.077140033
      157600,  0.40122536,  0.10471018
      157700,  0.38994196,  0.06612736
      157800,  0.41254434, 0.079017423
      157900,  0.38289943,  0.10723328
      158000,  0.38562465, 0.098640382
      158100,  0.42546901, 0.086700849
      158200,  0.37682202,  0.16999881
      158300,  0.38412651,  0.11452967
      158400,  0.35530671, 0.065075077
      158500,   0.4217672,  0.25578469
      158600,  0.37240598,  0.16130136
      158700,  0.41404322, 0.081175782
      158800,  0.38242796,  0.13402648
      158900,  0.39683792,  0.11417007
      159000,   0.4127377, 0.079251558
      159100,  0.43438533,  0.12785825
      159200,  0.43754721, 0.061349094
      159300,  0.40738556, 0.068334572
      159400,  0.37493208,  0.20724285
      159500,  0.37400627,  0.12683253
      159600,  0.36571303,  0.13094184
      159700,  0.37660876,  0.13106792
      159800,  0.39861357,  0.18303923
      159900,  0.37624791,  0.16855453
      160000,  0.42991865,  0.15459226
      160100,  0.42885017, 0.090989299
      160200,  0.48910582, 0.032178205
      160300,  0.43813661,  0.12785023
      160400,  0.37010518,  0.11460429
      160500,  0.42854178, 0.088057496
      160600,  0.44556376, 0.066713728
      160700,  0.43276653, 0.074879803
      160800,  0.45069614,  0.10359868
      160900,  0.44717029, 0.026610753
      161000,  0.41521105, 0.022191523
      161100,   0.4457711, 0.044148088
      161200,  0.43919012, 0.052008506
      161300,  0.47782174,  0.13475403
      161400,  0.44704494,  0.11895613
      161500,  0.44733801, 0.084373362
      161600,  0.47672692,  0.04432812
      161700,  0.51044387,  0.13534711
      161800,  0.45401123, 0.067064047
      161900,  0.47309792, 0.045248654
      162000,  0.43446824, 0.084383845
      162100,  0.45396146, 0.056301117
      162200,  0.44202483,  0.06256564
      162300,  0.41399148, 0.073534332
      162400,  0.42361367, 0.079970904
      162500,  0.42147923,  0.10803459
      162600,  0.41470376,  0.29297182
      162700,  0.40973225,  0.13580728
      162800,  0.38782251,  0.14935397
      162900,  0.39274058, 0.068766885
      163000,  0.38499728, 0.062275875
      163100,  0.44464228,  0.18191101
      163200,  0.39130607,   0.1128183
      163300,  0.38797882, 0.096476234
      163400,   0.4345766,  0.13583879
      163500,  0.42977718,  0.13476062
      163600,  0.41170028,  0.10421798
      163700,  0.43029746,   0.2532874
      163800,  0.35408223,  0.17322576
      163900,  0.34558764,  0.12943836
      164000,   0.3605901, 0.082535766
      164100,  0.34982476,  0.13672996
      164200,   0.3734847, 0.074118562
      164300,  0.35063502, 0.091414392
      164400,  0.36307609, 0.081060119
      164500,  0.40280649, 0.064690046
      164600,   0.4745332, 0.033888038
      164700,  0.38974795,  0.14835463
      164800,  0.35780382,  0.07762564
      164900,  0.37305021, 0.052035362
      165000,  0.37290725, 0.062313642
      165100,  0.38487461, 0.070387214
      165200,  0.36234286, 0.042659044
      165300,  0.37459564, 0.089192569
      165400,  0.38332641,  0.10664121
      165500,  0.43825305,  0.20011614
      165600,  0.38595843, 0.035813775
      165700,  0.36531246, 0.060832921
      165800,  0.38434422, 0.073767602
      165900,  0.37482738,  0.10638818
      166000,  0.36297119, 0.067451201
      166100,  0.37538508,  0.10166378
      166200,  0.45789012,  0.21572943
      166300,  0.40025803,  0.16160022
      166400,  0.36610278, 0.076615267
      166500,  0.41308817, 0.048155535
      166600,  0.43758705,   0.1818686
      166700,  0.36647746,  0.10706643
      166800,  0.40064469,  0.14777946
      166900,  0.37736499, 0.084106959
      167000,  0.37555477,  0.09132912
      167100,  0.41884437,  0.09904974
      167200,  0.39670992,  0.10438108
      167300,  0.37708119, 0.096274413
      167400,  0.39746788,  0.16333091
      167500,  0.32766995,  0.10616252
      167600,  0.32529822,  0.12151092
      167700,  0.32683417,  0.12052965
      167800,  0.34330669,  0.17908187
      167900,  0.33124521,  0.14983259
      168000,  0.32974213,  0.13279365
      168100,  0.32755205, 0.086337321
      168200,  0.35512462, 0.050956484
      168300,  0.32965499,  0.11029518
      168400,  0.34469247,   0.1183823
      168500,  0.36772597,  0.16661765
      168600,  0.34283057, 0.063722506
      168700,  0.37545553, 0.055810064
      168800,   0.4195025,  0.14147143
      168900,  0.44263777, 0.014517331
      169000,  0.39816931,  0.10120559
      169100,  0.37128678,  0.10668323
      169200,  0.38835835, 0.052480474
      169300,  0.40033063,  0.15028091
      169400,   0.3608326, 0.060300171
      169500,  0.35693553,  0.12805754
      169600,  0.35094699, 0.095295228
      169700,  0.38751361,  0.15420073
      169800,  0.37014875, 0.085606121
      169900,  0.41466594, 0.047028277
      170000,  0.37719846, 0.074790776
      170100,  0.40202078,   0.1010457
      170200,  0.41601393, 0.038473543
      170300,  0.35662982, 0.085215807
      170400,  0.39963487,  0.15501106
      170500,    0.367715, 0.063202739
      170600,   0.3915298, 0.072319388
      170700,  0.36205038, 0.065967597
      170800,  0.36679518,  0.14572905
      170900,  0.32682127, 0.093475759
      171000,  0.32489231,  0.16568567
      171100,  0.35078993,  0.24646662
      171200,   0.3408885, 0.092870004
      171300,   0.4896965,  0.17286332
      171400,  0.38617298,  0.16374481
      171500,   0.3934392,  0.14527257
      171600,  0.35346714, 0.084455453
      171700,  0.35622039, 0.030750534
      171800,  0.36151037,  0.10949156
      171900,  0.34278584,  0.18930882
      172000,  0.34453881, 0.088571377
      172100,  0.37378815,  0.18384342
      172200,  0.36767623, 0.093431942
      172300,  0.38874647,  0.13671413
      172400,   0.3460817,   0.1194861
      172500,  0.41283837, 0.051872473
      172600,  0.43534938,  0.13049738
      172700,  0.37676862, 0.091940142
      172800,  0.38621172, 0.075955272
      172900,  0.41904089, 0.046326652
      173000,  0.37488389,     0.10461
      173100,  0.36949238,  0.12470511
      173200,  0.36651078, 0.097933166
      173300,  0.34410807, 0.063167505
      173400,  0.31785959,  0.13917579
      173500,  0.38267931,  0.09341637
      173600,  0.35167897, 0.055174995
      173700,  0.32980791,  0.13591677
      173800,  0.33756718, 0.099282175
      173900,   0.3425858, 0.089569829
      174000,  0.34380281,  0.09299811
      174100,  0.34632289,  0.12265576
      174200,  0.34520712,  0.14438847
      174300,  0.34978715, 0.078871273
      174400,  0.36587742, 0.057176486
      174500,  0.37553898, 0.043746199
      174600,   0.4008677, 0.054996725
      174700,  0.38135409,   0.1062033
      174800,   0.3855516,  0.12146345
      174900,  0.37751925,  0.12999904
      175000,  0.36456242, 0.087782599
      175100,  0.35214862,  0.10331365
      175200,  0.38954309, 0.066725679
      175300,  0.33683571,  0.10956774
      175400,  0.35899642,  0.10986102
      175500,  0.37548283, 0.059466213
      175600,  0.37315091, 0.066390134
      175700,  0.40063354,  0.10412266
      175800,  0.38028428, 0.053934012
      175900,  0.33738217, 0.096517988
      176000,  0.33258393, 0.050731625
      176100,  0.29010823, 0.068216145
      176200,  0.32088587,  0.12295693
      176300,   0.2962704, 0.038130652
      176400,  0.32071069, 0.084270947
      176500,  0.31353548, 0.083894491
      176600,   0.3115795,  0.10216677
      176700,  0.33773389, 0.062595882
      176800,  0.40062964, 0.045223042
      176900,  0.40376672, 0.053477023
      177000,  0.37550542, 0.089505814
      177100,  0.40278637,  0.06200977
      177200,  0.41788498, 0.087896295
      177300,  0.41578218,  0.12105504
      177400,  0.38742435,  0.17415631
      177500,  0.35196212, 0.073152274
      177600,  0.32499513,  0.11578975
      177700,  0.35350761, 0.077324353
      177800,  0.33626291,  0.13863331
      177900,  0.31829995,  0.11062646
      178000,  0.31663615, 0.086076997
      178100,  0.32276264, 0.086488187
      178200,  0.35520396,  0.17598498
      178300,  0.37417901, 0.046883989
      178400,  0.38514826, 0.039777633
      178500,  0.35299054,  0.13627277
      178600,  0.38851008,  0.11789602
      178700,  0.35574043, 0.089769863
      178800,  0.33398736,  0.11728714
      178900,  0.35152349, 0.080016218
      179000,  0.33283022, 0.077467613
      179100,  0.33682463,  0.10028434
      179200,  0.33084637, 0.090130486
      179300,   0.3539305,   0.1415505
      179400,  0.33952582,  0.11969531
      179500,  0.40654504,  0.15714161
      179600,  0.39314494,  0.14730038
      179700,  0.38259682, 0.084681161
      179800,  0.39323732, 0.066501074
      179900,  0.45793107,  0.19481897
      180000,  0.38303554,  0.11989975
      180100,  0.36677143, 0.082217835
      180200,   0.3536298, 0.091285191
      180300,  0.32149008, 0.085660554
      180400,  0.34421289, 0.070691794
      180500,  0.38714376,  0.14297338
      180600,  0.37356305,  0.12565014
      180700,  0.36395323, 0.034502849
      180800,  0.34610149,  0.07080435
      180900,  0.35842574, 0.043753099
      181000,  0.33000186,  0.13360493
      181100,  0.35855535, 0.093427598
      181200,  0.33581641, 0.077854224
      181300,  0.34332201,  0.08013735
      181400,  0.36090556, 0.060617466
      181500,  0.32422343, 0.050794065
      181600,  0.39342663,  0.19205941
      181700,  0.37930498,  0.16438578
      181800,  0.38937172, 0.076264113
      181900,  0.38354948,  0.06061399
      182000,  0.39580771, 0.047333043
      182100,  0.33133793, 0.095664389
      182200,  0.39351439, 0.079736225
      182300,  0.38797089,  0.09814588
      182400,  0.40658593,  0.15289241
      182500,  0.38296735,  0.15538311
      182600,  0.40847898, 0.097568505
      182700,  0.39657739,  0.16394226
      182800,  0.39711991, 0.072159208
      182900,  0.35362124,  0.10059089
      183000,  0.36137727, 0.065587133
      183100,  0.34569159,  0.11224949
      183200,  0.35935041,  0.11465552
      183300,  0.32760212,  0.11431533
      183400,  0.31477371, 0.083378829
      183500,  0.40113935,  0.14323403
      183600,  0.36821461, 0.067725897
      183700,  0.33998302,  0.12575273
      183800,  0.41044828,  0.24480116
      183900,  0.34543726,   0.1186756
      184000,   0.3602331, 0.088897407
      184100,  0.40200981,  0.10934473
      184200,  0.39875221,  0.11833533
      184300,  0.40981412, 0.084261529
      184400,   0.3683188, 0.054300014
      184500,  0.38172778,  0.17871475
      184600,  0.36593589,  0.15349317
      184700,  0.34607962, 0.075828582
      184800,   0.3446908, 0.081020452
      184900,  0.36276475,  0.18351053
      185000,  0.37700677, 0.071295619
      185100,  0.37793794,  0.12084278
      185200,  0.37351879,  0.10192978
      185300,  0.39136997, 0.052283864
      185400,  0.37904859, 0.056017667
      185500,  0.38857803, 0.056512654
      185600,  0.44661629,  0.18013251
      185700,   0.4691385, 0.023777576
      185800,  0.36734065,  0.10269988
      185900,  0.35250032,  0.12913017
      186000,  0.33207738, 0.037939534
      186100,  0.35936356, 0.074699126
      186200,  0.41243151,  0.17587048
      186300,  0.37217447,  0.14666706
      186400,  0.38146064,  0.13822748
      186500,  0.34296677,  0.03040226
      186600,   0.3464191,  0.10156959
      186700,  0.35953939,  0.12322512
      186800,  0.40736639,   0.1746745
      186900,  0.38395306, 0.057830412
      187000,  0.38830152,  0.13252223
      187100,  0.42307523,  0.12259688
      187200,  0.43348587, 0.063078396
      187300,  0.43402895, 0.051071364
      187400,  0.38293067, 0.081198879
      187500,  0.43223119, 0.018116497
      187600,  0.41343811, 0.087848939
      187700,  0.43238083, 0.079714686
      187800,  0.43761489, 0.085101895
      187900,  0.41826034, 0.064930014
      188000,   0.3897748,  0.11059425
      188100,  0.37481952, 0.083551943
      188200,    0.377951,  0.10280625
      188300,  0.40491641,  0.11792042
      188400,  0.37789306,  0.12097488
      188500,  0.39792514,  0.10653487
      188600,  0.43928251,  0.12855297
      188700,  0.37060419, 0.039884049
      188800,  0.34436774,  0.13094486
      188900,  0.40454158, 0.094414748
      189000,  0.36750507, 0.066587932
      189100,  0.39077175, 0.057408784
      189200,  0.41656801, 0.057903513
      189300,  0.41486445, 0.078009091
      189400,  0.41775092,  0.10976038
      189500,  0.41610029, 0.098987453
      189600,  0.42965397, 0.044668321
      189700,  0.36977696, 0.086784624
      189800,  0.37470087,  0.10773504
      189900,  0.37044796, 0.054096442
      190000,  0.38419637,   0.1505927
      190100,  0.39257061,  0.10145024
      190200,  0.39392933, 0.068641521
      190300,  0.39217171,  0.13717075
      190400,  0.41680694, 0.079104505
      190500,  0.40137616,  0.12910523
      190600,  0.36763617, 0.090179123
      190700,  0.42126188,  0.18765183
      190800,  0.41860807,  0.16339862
      190900,  0.37261817, 0.084928177
      191000,  0.35290107,  0.14767784
      191100,  0.36900613,  0.19523938
      191200,  0.35753262,  0.12417636
      191300,  0.45075905,  0.11334576
      191400,  0.44802585, 0.078121014
      191500,  0.40685251, 0.047393415
      191600,   0.3860991, 0.078390464
      191700,  0.33807755, 0.085075207
      191800,  0.39676949,  0.10621285
      191900,  0.38087034,  0.04706803
      192000,  0.38263014, 0.067567043
      192100,  0.36225834, 0.065941505
      192200,  0.34855703,  0.07100039
      192300,  0.34606448, 0.077445053
      192400,  0.38811633, 0.090958826
      192500,  0.37114725, 0.058713764
      192600,  0.47248551,  0.25132713
      192700,  0.37955114,  0.12662448
      192800,  0.42709067,  0.17130578
      192900,  0.38264239, 0.034708757
      193000,   0.4048942,  0.14498113
      193100,  0.38832155,  0.12163492
      193200,  0.39008293, 0.088500835
      193300,   0.3388896, 0.043008029
      193400,   0.3227196,    0.045435
      193500,  0.35060021,  0.10653543
      193600,  0.31704995, 0.052014142
      193700,  0.32748386, 0.073928736
      193800,  0.38953325,  0.21812995
      193900,  0.34094068, 0.066658296
      194000,  0.37357008,  0.11444298
      194100,  0.41549471, 0.041816503
      194200,  0.42968181,   0.1718343
      194300,  0.38720909, 0.094788373
      194400,  0.36674011, 0.082316428
      194500,  0.38585719, 0.065545134
      194600,  0.40277386, 0.080986924
      194700,  0.40456748,  0.14026004
      194800,  0.37400976,  0.12325346
      194900,  0.46154162,   0.0352896
      195000,  0.39243305,  0.15250842
      195100,  0.37226486, 0.056278359
      195200,  0.39769164, 0.080041192
      195300,  0.41978011, 0.040353581
      195400,  0.34998158, 0.082652181
      195500,  0.40764013, 0.032128934
      195600,  0.42608818,    0.235617
      195700,  0.36757919, 0.061262947
      195800,  0.40018809,  0.13185413
      195900,  0.33854604,  0.11435124
      196000,  0.35695687,  0.28348371
      196100,  0.35176983, 0.088341318
      196200,  0.40976241,  0.11588139
      196300,  0.37453008,  0.11070357
      196400,  0.38009331,  0.16576684
      196500,  0.34468922, 0.085211664
      196600,  0.35575804,  0.13111185
      196700,  0.37920392, 0.065167986
      196800,  0.37673202, 0.098931305
      196900,   0.3614395, 0.084018648
      197000,   0.3516115, 0.097316168
      197100,  0.35390934, 0.086415142
